,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
1175,Robert Skov\Robert-Skov,dk DEN,MFFW,dk FC Copenhagen,22,1996,6,436,73,80.7,4.8,5,81,2,1,32,0,1.69,2,5,-3,-0.62,-1.48,3.8,3.9,0.0,-0.01,+0.55,Matches
1176,Milan Škriniar\Milan-Skriniar,sk SVK,DFMF,it Inter,23,1995,3,256,85,71.1,2.8,3,85,2,0,,0,1.33,2,1,+1,+0.35,-2.24,3.2,3.9,-0.6,-0.22,-1.92,Matches
1177,Martin Škrtel\Martin-Skrtel,sk SVK,DF,tr Fenerbahçe,33,1984,7,630,90,87.5,7.0,7,90,7,0,,0,1.57,8,6,+2,+0.29,+3.29,8.2,6.2,+2.0,+0.29,+2.34,Matches
1178,Simeon Slavchev\Simeon-Slavchev,bg BUL,MF,az Qarabağ Ağdam,24,1993,5,314,63,58.1,3.5,4,77,2,1,6,0,0.86,2,6,-4,-1.15,+1.64,2.3,4.0,-1.7,-0.49,+0.71,Matches
1179,Islam Slimani\Islam-Slimani,dz ALG,FW,tr Fenerbahçe,30,1988,7,452,65,62.8,5.0,5,86,3,2,10,1,1.43,7,3,+4,+0.80,+2.48,7.3,4.9,+2.4,+0.48,+1.30,Matches
1180,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,FWMF,eng Arsenal,18,2000,4,265,66,19.6,2.9,3,82,2,1,20,0,2.50,6,2,+4,+1.36,+0.28,6.8,2.2,+4.6,+1.58,+1.07,Matches
1181,Igor Smolnikov\Igor-Smolnikov,ru RUS,DF,ru Zenit,29,1988,6,480,80,53.3,5.3,5,90,5,1,29,1,1.11,6,9,-3,-0.56,-0.99,5.7,5.5,+0.3,+0.05,+0.34,Matches
1182,Yevhenii Smyrnyi\Yevhenii-Smyrnyi,ua UKR,FW,ua Dynamo Kyiv,19,1998,2,11,6,1.2,0.1,0,,0,2,5,2,1.50,0,0,0,0.00,+0.40,0.1,0.1,+0.1,+0.64,+1.24,Matches
1183,Cédric Soares\Cedric-Soares,pt POR,DF,it Inter,26,1991,4,253,63,70.3,2.8,3,81,2,1,11,0,1.75,5,1,+4,+1.42,+1.42,3.9,2.8,+1.1,+0.41,+0.23,Matches
1184,Eduard Sobol\Eduard-Sobol,ua UKR,FWMF,cz Jablonec,23,1995,4,146,37,27.0,1.6,2,68,0,2,6,1,1.00,1,2,-1,-0.62,-0.39,2.0,1.7,+0.4,+0.22,+0.58,Matches
1185,Rubén Sobrino\Ruben-Sobrino,es ESP,FW,es Valencia,26,1992,4,226,57,31.4,2.5,3,71,1,1,12,2,2.50,2,0,+2,+0.80,+0.43,3.1,1.5,+1.6,+0.63,+0.07,Matches
1186,Simon Sohm\Simon-Sohm,ch SUI,MF,ch Zürich,17,2001,2,93,47,12.9,1.0,1,91,1,1,2,1,0.00,0,2,-2,-1.94,-1.79,0.7,2.6,-1.9,-1.87,-2.16,Matches
1187,Fran Sol\Fran-Sol,es ESP,FW,ua Dynamo Kyiv,26,1992,2,170,85,18.9,1.9,2,85,0,0,,0,2.00,2,2,0,0.00,+0.49,1.5,1.8,-0.3,-0.16,+0.54,Matches
1188,Carlos Soler\Carlos-Soler,es ESP,MF,es Valencia,21,1997,7,507,72,70.4,5.6,6,79,3,1,34,0,1.86,8,6,+2,+0.36,-0.49,9.4,4.9,+4.5,+0.80,+0.73,Matches
1189,Manor Solomon\Manor-Solomon,il ISR,FW,ua Shakhtar,19,1999,2,68,34,37.8,0.8,1,46,0,1,22,0,0.50,0,2,-2,-2.65,-1.84,0.2,1.9,-1.7,-2.27,-1.56,Matches
1190,Mario Sonnleitner\Mario-Sonnleitner,at AUT,DF,at Rapid Wien,31,1986,6,540,90,75.0,6.0,6,90,6,0,,0,1.00,3,13,-10,-1.67,-2.67,4.1,11.8,-7.7,-1.28,-1.88,Matches
1191,Juan Soriano\Juan-Soriano,es ESP,GK,es Sevilla,20,1997,1,46,46,4.9,0.5,0,,0,1,45,9,1.00,0,0,0,0.00,-1.43,1.6,0.1,+1.4,+2.82,+2.20,Matches
1192,Pieros Sotiriou\Pieros-Sotiriou,cy CYP,FW,dk FC Copenhagen,25,1993,6,526,88,97.4,5.8,6,88,5,0,,0,1.33,3,5,-2,-0.34,-0.34,4.5,5.1,-0.7,-0.12,-0.12,Matches
1193,Tomáš Souček\Tomas-Soucek,cz CZE,MF,cz Slavia Prague,23,1995,11,1020,93,91.9,11.3,11,93,11,0,,0,1.64,17,13,+4,+0.35,+1.35,11.7,11.6,+0.1,+0.01,+0.13,Matches
1194,Richard Soumah\Richard-Soumah,gn GUI,MFDF,cy Apollon,31,1986,3,200,67,37.0,2.2,2,91,2,1,19,2,2.50,4,2,+2,+0.90,+1.43,2.3,1.6,+0.8,+0.35,+1.13,Matches
1195,Uroš Spajić\Uros-Spajic,rs SRB,DF,ru Krasnodar,25,1993,9,810,90,90.0,9.0,9,90,9,0,,0,1.67,11,9,+2,+0.22,+3.22,12.8,9.7,+3.0,+0.34,+1.82,Matches
1196,Danilo Spoljaric\Danilo-Spoljaric,cy CYP,DF,cy Apollon,19,1999,1,90,90,16.7,1.0,1,90,1,0,,2,3.00,2,0,+2,+2.00,+2.40,1.0,0.7,+0.3,+0.30,+0.80,Matches
1197,Adrian Stanilewicz\Adrian-Stanilewicz,pl POL,FW,de Leverkusen,18,2000,1,3,3,0.4,0.0,0,,0,1,2,0,3.00,0,0,0,0.00,-0.88,0.0,0.0,0.0,-0.64,-0.72,Matches
1198,Cican Stankovic\Cican-Stankovic,at AUT,GK,at RB Salzburg,25,1992,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
1199,Ihar Stasevich\Ihar-Stasevich,by BLR,FWMF,by BATE Borisov,32,1985,8,701,88,97.4,7.8,8,88,5,0,,0,1.50,10,12,-2,-0.26,-0.26,4.9,11.1,-6.2,-0.79,-1.65,Matches
1200,Stélvio\Stelvio,ao ANG,MF,lu F91 Dudelange,29,1989,4,288,72,53.3,3.2,4,72,1,0,,1,1.33,2,4,-2,-0.62,+3.30,0.6,5.2,-4.6,-1.44,+1.28,Matches
1201,Marc Stendera\Marc-Stendera,de GER,MF,de Eint Frankfurt,22,1995,4,105,26,8.1,1.2,1,83,0,3,7,2,3.00,4,1,+3,+2.57,+1.58,2.3,0.9,+1.4,+1.16,+0.62,Matches
1202,Taras Stepanenko\Taras-Stepanenko,ua UKR,MF,ua Shakhtar,28,1989,1,10,10,5.6,0.1,1,10,0,0,,0,1.00,1,1,0,0.00,+1.59,0.8,0.2,+0.6,+5.34,+7.03,Matches
1203,Miroslav Stoch\Miroslav-Stoch,sk SVK,MFFW,cz Slavia Prague,28,1989,12,884,74,79.6,9.8,10,85,4,2,20,0,1.50,10,6,+4,+0.41,+0.81,8.6,8.3,+0.3,+0.03,+0.18,Matches
1204,Petar Stojanović\Petar-Stojanovic,si SVN,DF,hr Dinamo Zagreb,22,1995,9,823,91,88.5,9.1,9,91,8,0,,0,1.89,13,7,+6,+0.66,-1.03,10.7,6.7,+4.0,+0.50,-0.57,Matches
1205,Dominik Stolz\Dominik-Stolz,de GER,FWMF,lu F91 Dudelange,28,1990,6,481,80,89.1,5.3,6,80,2,0,,0,1.25,3,11,-8,-1.50,+6.13,1.2,11.0,-9.8,-1.84,+1.79,Matches
1206,Stopira\Stopira,cv CPV,DF,hu Vidi,30,1988,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,5,7,-2,-0.33,,3.5,6.4,-2.9,-0.48,,Matches
1207,Dmitry Stotsky\Dmitry-Stotsky,ru RUS,DFFW,ru Krasnodar,28,1989,8,484,61,53.8,5.4,5,74,3,3,37,1,1.50,5,6,-1,-0.19,-0.19,5.4,6.7,-1.3,-0.24,-0.86,Matches
1208,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,it Lazio,23,1995,4,360,90,50.0,4.0,4,90,4,0,,0,1.50,5,5,0,0.00,+1.25,4.1,4.1,+0.1,+0.01,+0.05,Matches
1209,Jørgen Strand Larsen\Jorgen-Strand-Larsen,no NOR,FW,no Sarpsborg 08,18,2000,4,51,13,9.4,0.6,0,,0,4,12,1,0.83,2,4,-2,-3.53,-2.98,1.1,1.3,-0.2,-0.41,-0.82,Matches
1210,Carlos Strandberg\Carlos-Strandberg,se SWE,FW,se Malmö,22,1996,3,62,21,8.6,0.7,0,,0,3,20,2,0.33,1,2,-1,-1.45,-1.18,0.5,1.2,-0.7,-1.04,-0.30,Matches
1211,Richard Strebinger\Richard-Strebinger,at AUT,GK,at Rapid Wien,25,1993,8,720,90,100.0,8.0,8,90,8,0,,0,1.33,6,14,-8,-1.00,,6.5,13.0,-6.5,-0.81,,Matches
1212,Kevin Strootman\Kevin-Strootman,nl NED,MF,fr Marseille,28,1990,5,418,84,77.4,4.6,5,84,4,0,,0,0.20,6,12,-6,-1.29,+1.66,5.9,5.5,+0.4,+0.08,+1.89,Matches
1213,Patrick Stumpf\Patrick-Stumpf,de GER,FWMF,lu F91 Dudelange,30,1988,3,47,16,8.7,0.5,0,,0,3,15,0,1.38,0,2,-2,-3.83,-1.82,0.2,2.0,-1.9,-3.59,-1.70,Matches
1214,Marios Stylianou\Marios-Stylianou,cy CYP,MF,cy Apollon,24,1993,3,204,68,37.8,2.3,2,91,2,1,23,2,1.50,5,4,+1,+0.44,+0.71,4.0,2.9,+1.1,+0.50,+1.40,Matches
1215,Denis Suárez\Denis-Suarez,es ESP,MFFW,eng Arsenal,24,1994,2,30,15,2.2,0.3,0,,0,2,14,3,1.50,0,0,0,0.00,-1.16,0.0,0.0,0.0,+0.07,-0.67,Matches
1216,Magomed-Shapi Suleymanov\Magomed-Shapi-Suleymanov,ru RUS,MFFW,ru Krasnodar,18,1999,8,137,17,15.2,1.5,0,,0,8,16,1,1.50,5,3,+2,+1.31,+1.67,2.1,2.1,-0.1,-0.04,-0.24,Matches
1217,Ivan Šunjić\Ivan-Sunjic,hr CRO,MF,hr Dinamo Zagreb,21,1996,8,417,52,44.8,4.6,4,91,4,4,13,0,2.50,8,1,+7,+1.51,+1.34,7.2,2.6,+4.6,+1.01,+0.86,Matches
1218,Vladyslav Supriaha\Vladyslav-Supriaha,ua UKR,FW,ua Dynamo Kyiv,18,2000,2,18,9,2.0,0.2,0,,0,2,8,1,3.00,1,0,+1,+5.00,+5.51,0.4,0.9,-0.4,-2.23,-1.67,Matches
1219,Suso\Suso,es ESP,FWMF,it Milan,24,1993,4,252,63,46.7,2.8,2,85,1,2,42,0,1.75,9,3,+6,+2.14,+3.08,5.5,1.9,+3.6,+1.28,+1.51,Matches
1220,Mile Svilar\Mile-Svilar,be BEL,GK,pt Benfica,18,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1221,Jakub Świerczok\Jakub-Swierczok,pl POL,FW,bg Ludogorets,25,1992,5,195,39,36.1,2.2,2,78,0,3,13,0,0.80,2,2,0,0.00,+0.52,2.2,1.4,+0.8,+0.37,+0.66,Matches
1222,Serhiy Sydorchuk\Serhiy-Sydorchuk,ua UKR,MF,ua Dynamo Kyiv,27,1991,8,470,59,52.2,5.2,5,85,4,3,14,2,1.38,5,13,-8,-1.53,-2.37,5.7,9.7,-4.0,-0.76,-0.35,Matches
1223,Jan Sýkora\Jan-Sykora,cz CZE,MF,cz Slavia Prague,24,1993,2,123,62,11.1,1.4,1,78,0,1,45,2,0.50,0,2,-2,-1.46,-1.92,1.0,0.9,+0.1,+0.08,+0.10,Matches
1224,Dominik Szoboszlai\Dominik-Szoboszlai,hu HUN,MF,at RB Salzburg,17,2000,1,73,73,8.1,0.8,1,73,0,0,,3,3.00,2,1,+1,+1.23,-0.07,1.3,0.7,+0.6,+0.72,-0.33,Matches
1225,Alexander Søderlund\Alexander-Soderlund,no NOR,FW,no Rosenborg,30,1987,3,212,71,39.3,2.4,3,71,1,0,,2,1.50,1,7,-6,-2.55,-1.45,1.2,6.1,-4.8,-2.05,-0.53,Matches
1226,Jonathan Tah\Jonathan-Tah,de GER,DF,de Leverkusen,22,1996,3,270,90,37.5,3.0,3,90,3,0,,2,1.67,4,3,+1,+0.33,-0.87,3.6,3.7,-0.1,-0.05,-0.21,Matches
1227,Taison\Taison,br BRA,FWMF,ua Shakhtar,30,1988,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,3,6,-3,-1.50,,1.8,4.4,-2.6,-1.30,,Matches
1228,Krisztián Tamás\Krisztian-Tamas,hu HUN,DF,hu Vidi,23,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1229,Joonas Tamm\Joonas-Tamm,ee EST,DF,no Sarpsborg 08,26,1992,6,499,83,92.4,5.5,6,83,5,0,,0,1.50,8,10,-2,-0.36,+6.22,8.7,6.0,+2.7,+0.49,+2.07,Matches
1230,Ivan Taranov\Ivan-Taranov,ru RUS,MF,ru Krasnodar,32,1986,1,1,1,0.1,0.0,0,,0,1,0,0,1.00,0,1,-1,-90.00,-90.00,0.0,0.1,-0.1,-12.12,-12.29,Matches
1231,Aleksandr Tashayev\Aleksandr-Tashayev,ru RUS,MFFW,ru Spartak Moscow,24,1994,3,92,31,17.0,1.0,1,47,0,2,23,1,0.67,2,1,+1,+0.98,+1.98,1.0,1.9,-1.0,-0.94,-0.91,Matches
1232,Florian Taulemesse\Florian-Taulemesse,fr FRA,FW,cy AÉK Lárnaka,32,1986,4,130,33,24.1,1.4,1,68,0,3,21,0,1.71,1,0,+1,+0.69,+2.23,1.2,1.3,-0.1,-0.09,+0.65,Matches
1233,James Tavernier\James-Tavernier,eng ENG,DF,sco Rangers,26,1991,6,540,90,100.0,6.0,6,90,6,0,,0,1.57,8,8,0,0.00,,6.4,7.3,-0.9,-0.14,,Matches
1234,Taleb Tawatha\Taleb-Tawatha,il ISR,DF,de Eint Frankfurt,26,1992,3,165,55,12.8,1.8,2,77,1,1,12,3,3.00,6,1,+5,+2.73,+1.85,5.2,1.6,+3.6,+1.99,+1.60,Matches
1235,Tchê Tchê\Tche-Tche,br BRA,MF,ua Dynamo Kyiv,25,1992,4,209,52,23.2,2.3,2,87,1,2,18,1,2.25,5,1,+4,+1.72,+2.76,2.5,4.8,-2.3,-0.98,-0.51,Matches
1236,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,fr Bordeaux,18,2000,4,283,71,52.4,3.1,3,90,3,1,12,2,2.00,4,4,0,0.00,0.00,3.0,3.8,-0.8,-0.27,-1.04,Matches
1237,Stanislav Tecl\Stanislav-Tecl,cz CZE,FW,cz Slavia Prague,27,1990,2,109,55,9.8,1.2,1,91,1,1,18,0,3.00,1,0,+1,+0.83,+0.65,1.4,0.3,+1.1,+0.87,+0.97,Matches
1238,Harun Tekin\Harun-Tekin,tr TUR,GK,tr Fenerbahçe,29,1989,8,720,90,100.0,8.0,8,90,8,0,,0,1.38,9,10,-1,-0.12,,9.2,9.2,0.0,0.00,,Matches
1239,Cristian Tello\Cristian-Tello,es ESP,MFDF,es Betis,26,1991,6,466,78,64.7,5.2,5,89,4,1,23,0,2.00,5,2,+3,+0.58,+0.58,7.7,3.7,+3.9,+0.76,+0.40,Matches
1240,Denis Terentyev\Denis-Terentyev,ru RUS,DF,ru Zenit,25,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1241,Georgi Terziev\Georgi-Terziev,bg BUL,DF,bg Ludogorets,26,1992,2,180,90,33.3,2.0,2,90,2,0,,4,1.67,2,2,0,0.00,+0.50,1.8,1.4,+0.4,+0.18,+0.34,Matches
1242,Tete\Tete,es ESP,FWMF,cy AÉK Lárnaka,33,1985,5,245,49,45.4,2.7,3,68,0,2,21,1,1.45,3,6,-3,-1.10,-0.19,3.0,4.8,-1.9,-0.68,-0.18,Matches
1243,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,fr Marseille,25,1993,3,225,75,41.7,2.5,3,75,0,0,,0,0.00,3,6,-3,-1.20,+0.80,4.7,2.7,+1.9,+0.78,+1.93,Matches
1244,Kévin Théophile-Catherine\Kevin-Theophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,28,1989,9,839,93,90.2,9.3,9,93,8,0,,0,1.89,14,7,+7,+0.75,-0.24,10.3,6.7,+3.6,+0.43,-1.25,Matches
1245,Joachim Thomassen\Joachim-Thomassen,no NOR,DF,no Sarpsborg 08,30,1988,6,505,84,93.5,5.6,6,84,5,0,,0,1.62,8,11,-3,-0.53,+4.61,9.2,6.4,+2.9,+0.51,+2.75,Matches
1246,Nicolaj Thomsen\Nicolaj-Thomsen,dk DEN,FWMF,dk FC Copenhagen,25,1993,4,246,62,45.6,2.7,3,73,1,1,26,2,2.10,1,2,-1,-0.37,-0.06,2.0,3.2,-1.2,-0.44,-0.60,Matches
1247,Manuel Thurnwald\Manuel-Thurnwald,at AUT,MFFW,at Rapid Wien,20,1998,3,95,32,13.2,1.1,1,54,0,2,21,2,1.00,1,3,-2,-1.89,-1.03,1.3,1.9,-0.6,-0.56,+0.29,Matches
1248,Kieran Tierney\Kieran-Tierney,sco SCO,DF,sco Celtic,21,1997,6,540,90,75.0,6.0,6,90,6,0,,0,1.63,6,8,-2,-0.33,+1.17,7.6,9.5,-1.9,-0.32,+1.07,Matches
1249,Artyom Timofeyev\Artyom-Timofeyev,ru RUS,MFFW,ru Spartak Moscow,24,1994,4,191,48,35.4,2.1,2,86,1,2,10,2,1.00,1,5,-4,-1.88,-1.88,2.2,3.7,-1.5,-0.69,-0.79,Matches
1250,Oleksandr Tkachenko\Oleksandr-Tkachenko,ua UKR,GK,ua Vorskla Poltava,25,1993,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,0,3,-3,-3.00,-1.80,0.3,2.6,-2.3,-2.28,-0.90,Matches
1251,Darko Todorović\Darko-Todorovic,ba BIH,DF,at RB Salzburg,21,1997,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1252,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,es Villarreal,25,1992,7,449,64,41.6,5.0,5,77,2,2,31,4,1.57,11,1,+10,+2.00,+2.43,10.7,5.1,+5.7,+1.14,+1.09,Matches
1253,Dorukhan Toköz\Dorukhan-Tokoz,tr TUR,DFMF,tr Beşiktaş,22,1996,3,252,84,46.7,2.8,3,84,2,0,,1,2.00,4,3,+1,+0.36,+1.29,5.4,5.3,+0.1,+0.05,+0.82,Matches
1254,Jeremy Toljan\Jeremy-Toljan,de GER,DF,sco Celtic,23,1994,2,126,63,17.5,1.4,2,63,1,0,,0,0.00,0,2,-2,-1.43,-0.97,1.0,3.5,-2.5,-1.76,-1.43,Matches
1255,Joan Tomàs\Joan-Tomas,es ESP,MF,cy AÉK Lárnaka,33,1985,3,163,54,30.2,1.8,2,79,1,1,6,2,1.67,3,7,-4,-2.21,-1.73,1.1,3.3,-2.2,-1.23,-0.92,Matches
1256,Marin Tomasov\Marin-Tomasov,hr CRO,FWMF,kz Astana FK,30,1987,6,537,90,99.4,6.0,6,90,5,0,,0,1.13,6,7,-1,-0.17,-30.17,6.4,6.9,-0.5,-0.08,-8.40,Matches
1257,Mehmet Topal\Mehmet-Topal,tr TUR,MF,tr Fenerbahçe,32,1986,4,273,68,37.9,3.0,3,90,3,1,2,1,1.50,3,7,-4,-1.32,-1.92,2.0,5.3,-3.3,-1.09,-1.75,Matches
1258,Gökhan Töre\Gokhan-Tore,tr TUR,FW,tr Beşiktaş,26,1992,3,134,45,24.8,1.5,2,52,0,1,30,1,1.67,0,1,-1,-0.67,-0.45,2.0,1.2,+0.7,+0.48,+1.16,Matches
1259,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,gr Olympiacos,33,1985,6,347,58,48.2,3.9,4,82,2,2,11,2,1.89,8,4,+4,+1.04,+1.04,8.3,3.7,+4.6,+1.20,+1.37,Matches
1260,Lucas Torreira\Lucas-Torreira,uy URU,MF,eng Arsenal,22,1996,12,621,52,46.0,6.9,6,77,2,6,27,1,2.25,14,8,+6,+0.87,-0.49,8.5,8.6,-0.1,-0.02,-1.37,Matches
1261,Ferrán Torres\Ferran-Torres,es ESP,MF,es Valencia,18,2000,4,260,65,36.1,2.9,3,80,2,1,19,4,2.25,4,2,+2,+0.69,+0.30,4.4,3.7,+0.6,+0.22,-0.57,Matches
1262,Lucas Torró\Lucas-Torro,es ESP,MF,de Eint Frankfurt,24,1994,3,186,62,14.4,2.1,2,91,2,1,5,2,3.00,6,2,+4,+1.94,+0.96,3.0,3.0,+0.1,+0.04,-0.64,Matches
1263,Alin Toșca\Alin-Tosca,ro ROU,DF,gr PAOK,26,1992,4,360,90,66.7,4.0,4,90,4,0,,1,0.75,4,5,-1,-0.25,+2.75,2.8,3.8,-1.0,-0.25,+0.30,Matches
1264,Bence Tóth\Bence-Toth,hu HUN,DF,hu Vidi,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1265,Martin Tóth\Martin-Toth,sk SVK,DF,sk Spartak Trnava,31,1986,6,489,82,90.6,5.4,6,82,4,0,,0,1.43,4,6,-2,-0.37,+1.40,3.0,7.3,-4.3,-0.98,-1.13,Matches
1266,Yaya Touré\Yaya-Toure,ci CIV,MF,gr Olympiacos,35,1983,2,110,55,15.3,1.2,1,82,0,1,28,1,1.50,2,4,-2,-1.64,-2.52,2.1,2.8,-0.8,-0.62,-1.31,Matches
1267,Hamari Traoré\Hamari-Traore,ml MLI,DF,fr Rennes,26,1992,8,675,84,75.0,7.5,8,84,7,0,,1,1.63,12,11,+1,+0.13,+0.53,11.2,10.5,+0.7,+0.09,-0.18,Matches
1268,Ibrahim Traoré\Ibrahim-Traore,ci CIV,MF,cz Slavia Prague,29,1988,11,860,78,77.5,9.6,10,86,6,1,5,0,1.55,13,12,+1,+0.10,-0.62,8.8,9.5,-0.7,-0.08,-0.33,Matches
1269,Kevin Trapp\Kevin-Trapp,de GER,GK,de Eint Frankfurt,28,1990,12,1110,93,86.0,12.3,12,93,12,0,,1,2.00,26,13,+13,+1.05,-0.45,21.0,14.7,+6.3,+0.51,-0.56,Matches
1270,Michal Trávník\Michal-Travnik,cz CZE,MF,cz Jablonec,24,1994,6,539,90,99.8,6.0,6,90,5,0,,0,0.83,6,8,-2,-0.33,-0.33,6.5,7.7,-1.2,-0.20,-0.20,Matches
1271,Adrien Trebel\Adrien-Trebel,fr FRA,MF,be Anderlecht,27,1991,4,346,87,64.1,3.8,4,87,3,0,,0,0.25,2,7,-5,-1.30,-1.30,3.9,5.1,-1.3,-0.33,-0.22,Matches
1272,Ivan Tričkovski\Ivan-Trickovski,mk MKD,MFFW,cy AÉK Lárnaka,31,1987,6,415,69,76.9,4.6,4,90,3,2,29,0,1.58,4,10,-6,-1.30,-1.30,4.2,6.6,-2.4,-0.52,+0.26,Matches
1273,Manu Trigueros\Manu-Trigueros,es ESP,MFFW,es Villarreal,26,1991,7,496,71,45.9,5.5,6,78,3,1,30,2,1.43,11,8,+3,+0.54,-0.07,10.8,6.7,+4.2,+0.76,+0.48,Matches
1274,Anders Trondsen\Anders-Trondsen,no NOR,MFFW,no Rosenborg,23,1995,3,160,53,29.6,1.8,2,70,0,1,21,2,1.40,0,3,-3,-1.69,-0.03,0.6,3.8,-3.2,-1.78,-0.08,Matches
1275,Leandro Trossard\Leandro-Trossard,be BEL,FW,be Genk,23,1994,6,525,88,72.9,5.8,6,88,4,0,,0,2.09,10,9,+1,+0.17,-0.75,6.9,6.1,+0.8,+0.14,-0.52,Matches
1276,Anatolii Trubin\Anatolii-Trubin,ua UKR,GK,ua Shakhtar,16,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1277,Joan Truyols\Joan-Truyols,es ESP,DF,cy AÉK Lárnaka,28,1989,4,341,85,63.1,3.8,4,85,3,0,,1,1.80,6,11,-5,-1.32,-0.87,3.4,5.8,-2.4,-0.62,-0.11,Matches
1278,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,gr Olympiacos,22,1996,5,432,86,60.0,4.8,5,86,4,0,,1,1.67,7,5,+2,+0.42,-0.21,7.1,4.7,+2.4,+0.50,+0.03,Matches
1279,Heorhii Tsitaishvili\Heorhii-Tsitaishvili,ua UKR,FW,ua Dynamo Kyiv,17,2000,1,32,32,3.6,0.4,0,,0,1,31,1,0.00,0,0,0,0.00,+0.41,1.4,0.0,+1.4,+4.03,+4.79,Matches
1280,Viktor Tsyhankov\Viktor-Tsyhankov,ua UKR,FWMF,ua Dynamo Kyiv,20,1997,9,802,89,89.1,8.9,9,89,7,0,,0,1.33,11,15,-4,-0.45,-0.45,9.1,13.8,-4.8,-0.53,+0.53,Matches
1281,Tomáš Tujvel\Tomas-Tujvel,sk SVK,GK,hu Vidi,34,1983,2,180,90,33.3,2.0,2,90,2,0,,4,0.00,0,3,-3,-1.50,-1.75,1.6,3.4,-1.9,-0.94,-0.69,Matches
1282,Jasse Tuominen\Jasse-Tuominen,fi FIN,FW,by BATE Borisov,22,1995,4,156,39,21.7,1.7,2,60,0,2,18,0,0.75,2,3,-1,-0.58,-0.42,1.0,2.4,-1.4,-0.83,-0.10,Matches
1283,David Turpel\David-Turpel,lu LUX,FW,lu F91 Dudelange,25,1992,6,523,87,96.9,5.8,6,87,5,0,,0,1.25,3,16,-13,-2.24,-2.24,1.5,13.2,-11.7,-2.01,+0.82,Matches
1284,Jon-Helge Tveita\Jon-Helge-Tveita,no NOR,DF,no Sarpsborg 08,26,1992,5,450,90,83.3,5.0,5,90,5,0,,0,1.50,7,10,-3,-0.60,+1.40,7.4,5.6,+1.8,+0.36,+0.17,Matches
1285,Andreas Ulmer\Andreas-Ulmer,at AUT,DF,at RB Salzburg,32,1985,10,900,90,100.0,10.0,10,90,10,0,,0,2.40,25,12,+13,+1.30,,20.9,10.7,+10.3,+1.03,,Matches
1286,Joel Untersee\Joel-Untersee,ch SUI,DF,ch Zürich,24,1994,1,90,90,12.5,1.0,1,90,1,0,,0,0.00,1,3,-2,-2.00,-1.86,1.8,2.3,-0.5,-0.50,-0.59,Matches
1287,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,de RB Leipzig,19,1998,4,360,90,66.7,4.0,4,90,4,0,,1,0.75,5,6,-1,-0.25,-1.25,4.8,4.8,+0.1,+0.02,-1.33,Matches
1288,Peter Urminský\Peter-Urminsky,sk SVK,GK,sk Spartak Trnava,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1289,Jere Uronen\Jere-Uronen,fi FIN,DF,be Genk,24,1994,6,469,78,65.1,5.2,5,87,4,1,34,1,2.30,13,7,+6,+1.15,+2.23,8.7,4.7,+3.9,+0.75,+1.35,Matches
1290,Mohammed Usman\Mohammed-Usman,ng NGA,MF,no Sarpsborg 08,24,1994,0,,,,,0,,0,0,,2,3.00,,,,,,,,,,,Matches
1291,Daniil Utkin\Daniil-Utkin,ru RUS,MF,ru Krasnodar,18,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1292,Necip Uysal\Necip-Uysal,tr TUR,DFMF,tr Beşiktaş,27,1991,6,455,76,84.3,5.1,5,90,5,1,4,0,1.82,6,11,-5,-0.99,-4.17,7.6,10.3,-2.7,-0.53,-0.86,Matches
1293,Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,es Sevilla,29,1989,10,884,88,95.1,9.8,10,88,9,0,,0,2.27,26,12,+14,+1.43,+1.43,17.9,11.7,+6.1,+0.63,-2.20,Matches
1294,Valentín Vada\Valentin-Vada,ar ARG,MF,fr Bordeaux,22,1996,0,,,,,0,,0,0,,1,3.00,,,,,,,,,,,Matches
1295,Maksim Valadzko\Maksim-Valadzko,by BLR,DF,by BATE Borisov,25,1992,3,183,61,25.4,2.0,2,91,2,1,2,0,1.00,2,7,-5,-2.46,-2.96,1.3,3.7,-2.3,-1.14,-0.52,Matches
