,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
1379,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,eng Tottenham,22-011,1999,3,270,90,29.0,3.0,3,90,3,0,,4,2.33,9,3,+6,+2.00,+0.64,8.4,0.9,+7.4,+2.47,+1.17,Matches
1380,Muamer Tanković\Muamer-Tankovic,se SWE,FWMF,gr AEK Athens,26-048,1995,5,244,49,45.2,2.7,2,69,0,3,35,1,0.60,5,4,+1,+0.37,+3.11,3.0,3.5,-0.5,-0.19,+0.70,Matches
1381,Abdoul-Fessal Tapsoba\Abdoul-Fessal-Tapsoba,bf BFA,FWMF,be Standard Liège,19-231,2001,3,206,69,38.1,2.3,2,81,1,1,45,0,1.33,6,6,0,0.00,+1.89,2.8,5.6,-2.8,-1.22,-0.17,Matches
1382,Edmond Tapsoba\Edmond-Tapsoba,bf BFA,DFMF,de Leverkusen,22-068,1999,5,360,72,50.0,4.0,3,90,3,2,45,2,1.80,14,5,+9,+2.25,+2.00,9.6,4.2,+5.4,+1.35,+0.98,Matches
1383,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,it Milan,35-061,1986,2,180,90,20.0,2.0,2,90,2,0,,8,3.00,4,0,+4,+2.00,+2.00,3.7,1.3,+2.5,+1.24,+1.38,Matches
1384,Fabian Tauchhammer\Fabian-Tauchhammer,at AUT,DF,at Wolfsberger AC,19-237,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1385,Nuno Tavares\Nuno-Tavares,pt POR,DF,pt Benfica,21-075,2000,5,244,49,33.9,2.7,3,71,1,2,15,2,1.60,7,5,+2,+0.74,-0.40,6.3,2.5,+3.8,+1.40,+1.01,Matches
1386,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,eng Leicester City,19-194,2001,1,11,11,1.5,0.1,0,,0,1,11,1,0.00,0,0,0,0.00,-0.89,0.1,0.0,+0.1,+0.60,-0.23,Matches
1387,James Tavernier\James-Tavernier,eng ENG,DF,sco Rangers,29-162,1991,7,498,71,55.3,5.5,6,79,5,1,25,0,2.60,12,7,+5,+0.90,+0.23,9.7,4.8,+5.0,+0.90,+0.15,Matches
1388,Greg Taylor\Greg-Taylor,sco SCO,DF,sco Celtic,23-157,1997,1,14,14,2.6,0.2,0,,0,1,14,5,2.00,0,1,-1,-6.43,-5.06,0.1,0.3,-0.2,-1.14,-0.74,Matches
1389,Kenneth Taylor\Kenneth-Taylor,nl NED,MF,nl Ajax,18-330,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1390,Mavis Tchibota\Mavis-Tchibota,cg CGO,FW,bg Ludogorets,24-339,1996,5,161,32,29.8,1.8,2,56,0,3,17,0,0.00,2,2,0,0.00,+2.85,1.1,4.9,-3.7,-2.09,-0.14,Matches
1391,Stanislav Tecl\Stanislav-Tecl,cz CZE,FW,cz Slavia Prague,30-222,1990,4,112,28,11.3,1.2,1,56,0,3,19,5,1.50,0,4,-4,-3.21,-4.14,1.0,2.4,-1.4,-1.13,-1.08,Matches
1392,Bernard Tekpetey\Bernard-Tekpetey,gh GHA,FWMF,bg Ludogorets,23-220,1997,6,211,35,39.1,2.3,1,87,0,5,25,0,0.43,4,8,-4,-1.71,+0.48,3.2,5.3,-2.1,-0.91,+1.76,Matches
1393,Alex Telles\Alex-Telles,br BRA,DF,eng Manchester Utd,28-117,1992,4,315,79,70.0,3.5,3,90,3,1,45,1,2.00,6,1,+5,+1.43,+0.10,6.4,3.1,+3.4,+0.96,+0.51,Matches
1394,Ramón ten Hove\Ramon-ten-Hove,nl NED,GK,nl Feyenoord,23-039,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1395,Georgi Terziev\Georgi-Terziev,bg BUL,DF,bg Ludogorets,28-358,1992,4,248,62,45.9,2.8,2,90,2,2,34,2,0.00,3,7,-4,-1.45,+1.01,2.9,8.5,-5.6,-2.02,-0.06,Matches
1396,Tetê\Tete,br BRA,FWMF,ua Shakhtar,21-055,2000,4,208,52,57.8,2.3,2,73,0,2,32,0,1.50,3,4,-1,-0.43,-0.43,3.3,3.5,-0.2,-0.09,+0.66,Matches
1397,Jordan Teze\Jordan-Teze,nl NED,DF,nl PSV Eindhoven,21-193,1999,7,550,79,76.4,6.1,6,90,6,1,10,0,2.33,13,12,+1,+0.16,-0.37,9.6,6.7,+2.9,+0.48,+0.69,Matches
1398,Georgios Theocharis\Georgios-Theocharis,gr GRE,GK,gr AEK Athens,18-285,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1399,Kévin Théophile-Catherine\Kevin-Theophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,31-165,1989,9,840,93,82.4,9.3,9,93,9,0,,0,2.20,15,6,+9,+0.96,+0.46,11.6,12.1,-0.5,-0.05,+0.07,Matches
1400,Chevaughn Thiam\Chevaughn-Thiam,be BEL,GK,be Antwerp,20-079,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1401,Luke Thomas\Luke-Thomas,eng ENG,DF,eng Leicester City,19-305,2001,7,540,77,75.0,6.0,5,90,5,2,45,0,1.57,9,7,+2,+0.33,-2.17,8.6,5.2,+3.4,+0.57,-1.05,Matches
1402,Ryan Thomas\Ryan-Thomas,nz NZL,MFFW,nl PSV Eindhoven,26-112,1994,4,320,80,44.4,3.6,4,80,1,0,,0,2.00,7,9,-2,-0.56,-1.46,5.6,3.9,+1.7,+0.49,+0.31,Matches
1403,Khéphren Thuram-Ulie\Khephren-Thuram-Ulie,fr FRA,MF,fr Nice,20-016,2001,3,204,68,37.8,2.3,2,90,2,1,24,3,1.00,1,1,0,0.00,+2.14,2.4,1.5,+0.9,+0.41,+0.94,Matches
1404,Pedro Tiba\Pedro-Tiba,pt POR,MF,pl Lech Poznań,32-223,1988,4,292,73,54.1,3.2,4,73,1,0,,0,1.88,6,7,-1,-0.31,+2.23,6.7,6.8,-0.1,-0.02,+1.59,Matches
1405,Eitan Tibi\Eitan-Tibi,il ISR,DF,il Maccabi Tel Aviv,33-146,1987,8,720,90,100.0,8.0,8,90,8,0,,0,1.38,6,10,-4,-0.50,,8.6,8.4,+0.2,+0.02,,Matches
1406,Youri Tielemans\Youri-Tielemans,be BEL,MF,eng Leicester City,23-339,1997,7,537,77,74.6,6.0,6,82,3,1,45,0,2.00,12,4,+8,+1.34,+1.83,10.7,4.1,+6.7,+1.12,+1.13,Matches
1407,Kieran Tierney\Kieran-Tierney,sco SCO,DF,eng Arsenal,23-310,1997,8,349,44,35.3,3.9,3,90,3,5,16,1,2.38,8,4,+4,+1.03,-0.79,5.8,2.7,+3.1,+0.81,-0.75,Matches
1408,Mohamed Tijani\Mohamed-Tijani,ci CIV,DF,cz Slovan Liberec,23-275,1997,2,180,90,33.3,2.0,2,90,2,0,,2,2.40,2,5,-3,-1.50,0.00,1.4,3.9,-2.5,-1.27,-0.37,Matches
1409,Nair Tiknizyan\Nair-Tiknizyan,ru RUS,FWDF,ru CSKA Moscow,21-334,1999,5,127,25,23.5,1.4,1,45,0,4,21,1,0.40,3,2,+1,+0.71,+2.02,1.4,1.8,-0.4,-0.27,-0.03,Matches
1410,Jurrien Timber\Jurrien-Timber,nl NED,DF,nl Ajax,19-298,2001,4,360,90,80.0,4.0,4,90,4,0,,0,2.25,8,4,+4,+1.00,-1.00,10.8,3.0,+7.8,+1.94,-0.20,Matches
1411,Quinten Timber\Quinten-Timber,nl NED,MF,nl Ajax,19-298,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1412,Marko Tolić\Marko-Tolic,hr CRO,MF,hr Dinamo Zagreb,24-280,1996,4,33,8,3.2,0.4,0,,0,4,8,5,2.25,1,0,+1,+2.73,+1.91,0.4,1.1,-0.7,-1.89,-1.89,Matches
1413,Ivan Tomečak\Ivan-Tomecak,hr CRO,DF,hr Rijeka,31-125,1989,6,529,88,98.0,5.9,6,88,5,0,,0,1.25,6,12,-6,-1.02,-1.02,4.9,14.1,-9.2,-1.56,-3.52,Matches
1414,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,it Milan,23-113,1997,4,360,90,40.0,4.0,4,90,4,0,,0,0.75,4,5,-1,-0.25,-1.08,5.7,5.6,+0.1,+0.02,-0.17,Matches
1415,Sandro Tonali\Sandro-Tonali,it ITA,MF,it Milan,20-338,2000,8,539,67,59.9,6.0,5,84,4,3,40,2,2.18,13,7,+6,+1.00,+1.50,8.1,5.9,+2.1,+0.36,+0.57,Matches
1416,Riccardo Tonin\Riccardo-Tonin,it ITA,MF,it Milan,20-071,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1417,Jens Toornstra\Jens-Toornstra,nl NED,MF,nl Feyenoord,32-007,1989,6,520,87,96.3,5.8,6,87,5,0,,0,0.83,4,8,-4,-0.69,-0.69,7.7,9.1,-1.4,-0.24,+1.05,Matches
1418,Vítor Tormena\Vitor-Tormena,br BRA,DF,pt Braga,25-097,1996,6,451,75,62.6,5.0,5,90,5,1,1,2,1.67,10,11,-1,-0.20,-0.53,7.6,9.0,-1.4,-0.29,+0.48,Matches
1419,Vladislav Torop\Vladislav-Torop,ru RUS,GK,ru CSKA Moscow,17-155,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1420,Raúl Torrente\Raul-Torrente,es ESP,MF,es Granada,20-041,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1421,Pau Torres\Pau-Torres,es ESP,DF,es Villarreal,24-085,1997,5,405,81,45.0,4.5,5,81,4,0,,3,3.00,9,2,+7,+1.56,-0.81,8.4,4.1,+4.4,+0.97,-0.55,Matches
1422,Ibrahim Traoré\Ibrahim-Traore,ci CIV,MF,cz Slavia Prague,32-207,1988,8,226,28,22.8,2.5,2,63,0,6,17,1,1.75,6,6,0,0.00,-0.59,2.9,5.2,-2.3,-0.92,-0.97,Matches
1423,Gernot Trauner\Gernot-Trauner,at AUT,DFMF,at LASK,29-017,1992,4,319,80,59.1,3.5,4,80,3,0,,0,2.00,5,6,-1,-0.28,-0.28,3.5,6.8,-3.3,-0.93,-1.48,Matches
1424,Michal Trávník\Michal-Travnik,cz CZE,MF,cz Sparta Prague,26-329,1994,5,258,52,47.8,2.9,3,77,0,2,14,1,1.20,5,9,-4,-1.40,-2.03,3.2,6.8,-3.6,-1.26,-0.89,Matches
1425,Manu Trigueros\Manu-Trigueros,es ESP,MF,es Villarreal,29-176,1991,10,691,69,76.8,7.7,8,80,3,2,28,0,2.80,19,5,+14,+1.82,-0.76,15.3,5.7,+9.5,+1.24,-0.16,Matches
1426,Filippo Tripi\Filippo-Tripi,it ITA,MFDF,it Roma,19-095,2002,2,17,9,1.7,0.2,0,,0,2,9,2,1.50,0,0,0,0.00,-1.57,0.4,0.1,+0.3,+1.44,+0.76,Matches
1427,Alexis Trouillet\Alexis-Trouillet,fr FRA,MFFW,fr Nice,20-109,2000,2,109,55,20.2,1.2,1,90,1,1,19,4,0.00,0,1,-1,-0.83,+0.64,1.3,0.9,+0.4,+0.33,+0.64,Matches
1428,Anatolii Trubin\Anatolii-Trubin,ua UKR,GK,ua Shakhtar,19-253,2001,4,360,90,100.0,4.0,4,90,4,0,,0,1.50,4,5,-1,-0.25,,4.7,6.1,-1.5,-0.37,,Matches
1429,Theocharis Tsiggaras\Theocharis-Tsiggaras,gr GRE,MF,gr PAOK,20-234,2000,4,203,51,37.6,2.3,2,74,0,2,28,1,1.00,3,4,-1,-0.44,-0.98,2.7,4.4,-1.7,-0.77,-0.76,Matches
1430,Panagiotis Tsintotas\Panagiotis-Tsintotas,gr GRE,GK,gr AEK Athens,27-281,1993,5,450,90,83.3,5.0,5,90,5,0,,1,1.29,7,12,-5,-1.00,+2.00,6.2,8.3,-2.1,-0.43,+0.90,Matches
1431,Viktor Tsyhankov\Viktor-Tsyhankov,ua UKR,FWMF,ua Dynamo Kyiv,23-147,1997,4,315,79,87.5,3.5,4,79,3,0,,0,1.00,2,5,-3,-0.86,-0.86,1.4,5.3,-3.8,-1.10,-1.64,Matches
1432,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,MF,eng Manchester Utd,23-148,1997,1,45,45,10.0,0.5,0,,0,1,45,4,1.00,0,0,0,0.00,-1.56,0.2,0.6,-0.4,-0.81,-1.80,Matches
1433,Ivan Turitsov\Ivan-Turitsov,bg BUL,DF,bg CSKA Sofia,21-267,1999,3,64,21,11.9,0.7,1,58,0,2,3,3,0.33,0,1,-1,-1.41,-0.84,0.1,0.1,0.0,+0.06,+0.60,Matches
1434,Cem Türkmen\Cem-Turkmen,de GER,MF,de Leverkusen,19-013,2002,2,41,21,5.7,0.5,0,,0,2,21,0,3.00,1,0,+1,+2.20,+1.00,1.2,0.4,+0.8,+1.85,+1.06,Matches
1435,David Turnbull\David-Turnbull,sco SCO,MF,sco Celtic,21-275,1999,1,86,86,15.9,1.0,1,86,0,0,,3,3.00,3,2,+1,+1.05,+3.03,1.2,0.8,+0.3,+0.33,+0.89,Matches
1436,Beñat Turrientes\Benat-Turrientes,es ESP,DF,es Real Sociedad,19-070,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1437,Dudu Twito\Dudu-Twito,il ISR,DF,il Be'er Sheva,27-064,1994,4,204,51,37.8,2.3,2,90,2,2,12,2,0.75,1,5,-4,-1.76,-1.23,1.2,3.8,-2.5,-1.12,-0.36,Matches
1438,Oleksandr Tymchyk\Oleksandr-Tymchyk,ua UKR,DF,ua Dynamo Kyiv,24-081,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1439,Tomer Tzarfati\Tomer-Tzarfati,il ISR,GK,il Be'er Sheva,17-177,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1440,Shir Tzedek\Shir-Tzedek,il ISR,DF,il Be'er Sheva,31-232,1989,3,225,75,41.7,2.5,2,90,2,1,45,3,2.25,3,4,-1,-0.40,+1.03,1.5,4.0,-2.5,-0.99,-0.17,Matches
1441,Marinos Tzionis\Marinos-Tzionis,cy CYP,FWMF,cy AC Omonia,19-269,2001,6,489,82,90.6,5.4,6,82,4,0,,0,0.67,4,11,-7,-1.29,-1.29,6.2,10.3,-4.1,-0.76,-0.39,Matches
1442,Kostas Tzolakis\Kostas-Tzolakis,gr GRE,GK,gr Olympiacos,18-154,2002,0,,,0.0,0.0,0,,0,0,,3,0.00,1,2,-1,,,,,,,,Matches
1443,Christos Tzolis\Christos-Tzolis,gr GRE,FW,gr PAOK,19-071,2002,5,255,51,47.2,2.8,3,64,1,2,32,1,1.00,7,5,+2,+0.71,+1.02,3.9,5.2,-1.2,-0.43,-0.25,Matches
1444,Adrian Ugelvik\Adrian-Ugelvik,no NOR,DF,no Molde,19-202,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1445,Eirik Ulland Andersen\Eirik-Ulland-Andersen,no NOR,FWMF,no Molde,28-202,1992,4,336,84,37.3,3.7,4,84,1,0,,2,1.75,6,6,0,0.00,+0.16,4.0,8.7,-4.8,-1.28,-1.99,Matches
1446,Maximilian Ullmann\Maximilian-Ullmann,at AUT,DF,at Rapid Wien,24-298,1996,6,495,83,91.7,5.5,6,83,5,0,,0,1.17,10,12,-2,-0.36,-0.36,6.3,12.4,-6.2,-1.12,+1.73,Matches
1447,Andreas Ulmer\Andreas-Ulmer,at AUT,DF,at RB Salzburg,35-163,1985,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,1,4,-3,-1.50,,2.8,3.0,-0.2,-0.12,,Matches
1448,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,eng Leicester City,23-271,1997,8,499,62,69.3,5.5,6,74,2,2,27,0,1.75,8,6,+2,+0.36,-1.68,7.8,4.5,+3.3,+0.60,-0.75,Matches
1449,Bernhard Unger\Bernhard-Unger,at AUT,GK,at Rapid Wien,21-353,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1450,Lars Unnerstall\Lars-Unnerstall,de GER,GK,nl PSV Eindhoven,30-265,1990,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
1451,Matyáš Vágner\Matyas-Vagner,cz CZE,GK,cz Slavia Prague,18-065,2003,1,26,26,2.6,0.3,0,,0,1,26,4,3.00,1,0,+1,+3.46,+3.09,0.2,0.0,+0.2,+0.61,+0.81,Matches
1452,Mathieu Valbuena\Mathieu-Valbuena,fr FRA,FWMF,gr Olympiacos,36-195,1984,3,157,52,43.6,1.7,3,52,0,0,,0,1.00,3,5,-2,-1.15,-2.03,1.5,2.4,-0.9,-0.49,-0.13,Matches
1453,Albert Vallci\Albert-Vallci,at AUT,DF,at RB Salzburg,25-283,1995,2,135,68,75.0,1.5,2,68,1,0,,0,0.00,1,3,-2,-1.33,+0.67,2.5,2.2,+0.3,+0.21,+1.31,Matches
1454,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,es Granada,24-096,1997,9,562,62,56.8,6.2,7,79,5,2,5,0,1.73,7,6,+1,+0.16,-0.26,6.3,6.1,+0.2,+0.03,+0.16,Matches
1455,Cederick Van Daele\Cederick-Van-Daele,be BEL,DF,be Gent,20-229,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1456,Zeno Van den Bosch\Zeno-Van-den-Bosch,be BEL,DF,be Antwerp,17-279,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1457,Thomas Van den Keybus\Thomas-Van-den-Keybus,be BEL,MF,be Club Brugge,19-351,2001,1,45,45,25.0,0.5,1,45,0,0,,1,0.00,0,0,0,0.00,+0.67,0.3,0.0,+0.3,+0.51,-0.11,Matches
1458,Ignace Van Der Brempt\Ignace-Van-Der-Brempt,be BEL,MF,be Club Brugge,19-010,2002,2,66,33,36.7,0.7,0,,0,2,33,0,0.50,0,1,-1,-1.36,-1.36,1.5,0.7,+0.9,+1.18,+0.94,Matches
1459,Vladyslav Vanat\Vladyslav-Vanat,ua UKR,FW,ua Dynamo Kyiv,19-097,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1460,René Vanden Borre\Rene-Vanden-Borre,be BEL,GK,be Gent,17-082,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1461,Zinho Vanheusden\Zinho-Vanheusden,be BEL,DF,be Standard Liège,21-256,1999,2,164,82,30.4,1.8,2,82,1,0,,0,1.80,0,4,-4,-2.20,-1.48,0.4,3.9,-3.5,-1.91,-1.14,Matches
1462,Jamie Vardy\Jamie-Vardy,eng ENG,FW,eng Leicester City,34-090,1987,4,251,63,34.9,2.8,3,74,1,1,29,2,1.25,4,4,0,0.00,-1.34,4.3,2.9,+1.3,+0.48,-0.53,Matches
1463,Fernando Varela\Fernando-Varela,cv CPV,DF,gr PAOK,33-136,1987,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,8,7,+1,+0.17,,6.7,8.5,-1.8,-0.30,,Matches
1464,Gaëtan Varenne\Gaetan-Varenne,fr FRA,FW,il Be'er Sheva,30-291,1990,6,155,26,28.7,1.7,2,63,0,4,8,0,1.80,0,3,-3,-1.74,-1.04,1.0,2.1,-1.1,-0.63,+0.37,Matches
1465,Stavros Vasilantonopoulos\Stavros-Vasilantonopoulos,gr GRE,DF,gr AEK Athens,29-073,1992,6,329,55,60.9,3.7,3,90,3,3,20,0,1.13,5,8,-3,-0.82,+1.31,3.5,5.9,-2.4,-0.66,-0.20,Matches
1466,Nikola Vasilj\Nikola-Vasilj,ba BIH,GK,ua Zorya Luhansk,25-130,1995,2,180,90,33.3,2.0,2,90,2,0,,4,1.50,2,2,0,0.00,+1.25,2.8,2.1,+0.7,+0.34,+1.19,Matches
1467,Viktor Vasin\Viktor-Vasin,ru RUS,DF,ru CSKA Moscow,32-187,1988,3,149,50,27.6,1.7,2,68,1,1,14,2,0.33,3,4,-1,-0.60,+0.32,1.5,3.3,-1.9,-1.12,-1.22,Matches
1468,Darko Velkovski\Darko-Velkovski,mk MKD,DF,hr Rijeka,25-294,1995,5,418,84,77.4,4.6,5,84,3,0,,1,1.00,3,11,-8,-1.72,-3.20,3.2,11.6,-8.4,-1.82,-1.44,Matches
1469,Tijs Velthuis\Tijs-Velthuis,nl NED,DF,nl AZ Alkmaar,19-089,2002,1,20,20,3.7,0.2,0,,0,1,20,2,0.00,0,0,0,0.00,-0.35,0.4,0.1,+0.3,+1.27,+1.63,Matches
1470,Konstantinos Venizelos\Konstantinos-Venizelos,cy CYP,DF,cy AC Omonia,16-280,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1471,Dylan Vente\Dylan-Vente,nl NED,FW,nl Feyenoord,21-337,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1472,Olivier Verdon\Olivier-Verdon,bj BEN,DF,bg Ludogorets,25-188,1995,6,540,90,100.0,6.0,6,90,6,0,,0,0.43,7,19,-12,-2.00,,5.4,17.3,-11.9,-1.99,,Matches
1473,Jordan Veretout\Jordan-Veretout,fr FRA,MFDF,it Roma,28-041,1993,6,346,58,34.9,3.8,4,67,1,2,39,1,3.00,11,1,+10,+2.60,+1.62,5.9,5.3,+0.6,+0.16,-0.82,Matches
1474,Hobie Verhulst\Hobie-Verhulst,nl NED,GK,nl AZ Alkmaar,28-009,1993,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1475,Lucas Veríssimo\Lucas-Verissimo,br BRA,DF,pt Benfica,25-283,1995,2,174,87,24.2,1.9,2,87,1,0,,0,0.50,3,4,-1,-0.52,-2.00,2.1,2.7,-0.6,-0.30,-1.36,Matches
1476,Vitaliy Vernydub\Vitaliy-Vernydub,ua UKR,DF,ua Zorya Luhansk,33-176,1987,4,360,90,66.7,4.0,4,90,4,0,,0,0.75,5,9,-4,-1.00,-0.50,4.8,5.6,-0.8,-0.20,+0.77,Matches
1477,Birger Verstraete\Birger-Verstraete,be BEL,MF,be Antwerp,26-360,1994,6,229,38,31.8,2.5,2,77,1,4,19,1,1.00,2,8,-6,-2.36,-3.27,3.1,6.1,-3.1,-1.21,-1.60,Matches
1478,Yorbe Vertessen\Yorbe-Vertessen,be BEL,MF,nl PSV Eindhoven,20-093,2001,2,22,11,3.1,0.2,0,,0,2,11,0,1.50,0,1,-1,-4.09,-4.48,0.1,0.3,-0.3,-1.12,-1.49,Matches
1479,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,pt Benfica,33-352,1987,8,720,90,100.0,8.0,8,90,8,0,,0,1.63,21,13,+8,+1.00,,15.9,10.0,+5.9,+0.73,,Matches
1480,Bruno Viana\Bruno-Viana,br BRA,DF,pt Braga,26-065,1995,6,423,71,58.8,4.7,5,81,4,1,18,0,2.17,11,9,+2,+0.43,+1.03,6.3,9.6,-3.3,-0.70,-0.57,Matches
1481,Leo Vielgut\Leo-Vielgut,at AUT,FW,at Wolfsberger AC,20-047,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1482,Nick Viergever\Nick-Viergever,nl NED,DF,nl PSV Eindhoven,31-251,1989,3,225,75,31.3,2.5,2,90,2,1,45,2,2.25,6,3,+3,+1.20,+1.38,4.6,4.0,+0.6,+0.24,-0.12,Matches
1483,Tonny Vilhena\Tonny-Vilhena,nl NED,MF,ru Krasnodar,26-098,1995,2,149,75,82.8,1.7,2,75,1,0,,0,0.00,2,4,-2,-1.21,-1.21,2.5,2.1,+0.4,+0.22,-0.15,Matches
1484,Gonzalo Villar\Gonzalo-Villar,es ESP,MF,it Roma,23-019,1998,11,693,63,70.0,7.7,8,77,5,3,27,0,2.55,17,3,+14,+1.82,+0.91,15.2,6.5,+8.7,+1.14,+1.48,Matches
1485,Andreas Vindheim\Andreas-Vindheim,no NOR,DFFW,cz Sparta Prague,25-250,1995,5,450,90,83.3,5.0,5,90,5,0,,1,1.20,10,11,-1,-0.20,+0.80,5.3,10.5,-5.1,-1.03,-1.40,Matches
1486,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,eng Tottenham,26-017,1995,9,545,61,58.6,6.1,5,82,3,4,33,0,2.33,14,4,+10,+1.65,+0.25,15.2,3.7,+11.5,+1.90,+0.63,Matches
1487,Paulo Vinícius\Paulo-Vinicius,br BRA,DF,ro CFR Cluj,36-242,1984,3,193,64,35.7,2.1,3,64,2,0,,0,2.00,3,2,+1,+0.47,+2.28,2.4,3.6,-1.1,-0.53,+0.42,Matches
1488,Thibaut Vion\Thibaut-Vion,fr FRA,DF,bg CSKA Sofia,27-121,1993,5,382,76,70.7,4.2,4,89,2,1,28,1,1.00,0,5,-5,-1.18,-1.75,3.5,6.6,-3.1,-0.74,-1.38,Matches
1489,Denis Višinský\Denis-Visinsky,cz CZE,MF,cz Slavia Prague,18-021,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1490,Vitão\Vitao,br BRA,DF,ua Shakhtar,21-068,2000,4,347,87,96.4,3.9,4,87,3,0,,0,1.50,4,5,-1,-0.26,-0.26,4.6,5.8,-1.2,-0.31,+1.51,Matches
1491,Martin Vitík\Martin-Vitik,cz CZE,DF,cz Sparta Prague,18-080,2003,2,91,46,16.9,1.0,1,90,1,1,1,4,0.00,0,1,-1,-0.99,-0.79,1.0,0.7,+0.4,+0.37,+1.40,Matches
1492,Miguel Vítor\Miguel-Vitor,pt POR,DF,il Be'er Sheva,31-285,1989,3,270,90,50.0,3.0,3,90,3,0,,0,2.14,5,6,-1,-0.33,+1.33,2.9,4.2,-1.3,-0.44,+0.90,Matches
1493,Bohdan Viunnyk\Bohdan-Viunnyk,ua UKR,FW,ua Shakhtar,18-325,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1494,Dario Vizinger\Dario-Vizinger,hr CRO,FW,at Wolfsberger AC,22-309,1998,7,368,53,51.1,4.1,5,64,0,2,23,0,1.29,2,7,-5,-1.22,-0.97,3.5,6.1,-2.7,-0.65,-0.61,Matches
1495,Odisseas Vlachodimos\Odisseas-Vlachodimos,gr GRE,GK,pt Benfica,26-350,1994,4,360,90,50.0,4.0,4,90,4,0,,3,2.50,14,5,+9,+2.25,+2.50,9.6,5.1,+4.5,+1.13,+0.80,Matches
1496,Nikola Vlašić\Nikola-Vlasic,hr CRO,MF,ru CSKA Moscow,23-189,1997,5,446,89,82.6,5.0,5,89,4,0,,0,0.60,2,5,-3,-0.61,+1.31,5.1,5.4,-0.2,-0.04,+1.14,Matches
1497,Kevin Vogt\Kevin-Vogt,de GER,DF,de Hoffenheim,29-200,1991,6,495,83,68.8,5.5,6,83,5,0,,1,1.83,11,6,+5,+0.91,-2.29,13.3,6.1,+7.2,+1.31,-0.52,Matches
1498,Jakub Vojtuš\Jakub-Vojtus,sk SVK,FW,ro CFR Cluj,27-171,1993,3,30,10,5.6,0.3,0,,0,3,10,1,1.33,0,0,0,0.00,+1.06,0.4,0.7,-0.3,-0.94,-0.14,Matches
1499,Ruud Vormer\Ruud-Vormer,nl NED,MF,be Club Brugge,32-335,1988,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,1,2,-1,-0.50,,2.1,1.0,+1.2,+0.59,,Matches
1500,Georgios Vrakas\Georgios-Vrakas,gr GRE,FW,gr PAOK,19-348,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1501,Marious Vrousai\Marious-Vrousai,gr GRE,MF,gr Olympiacos,22-283,1998,1,11,11,3.1,0.1,0,,0,1,11,1,3.00,1,0,+1,+8.18,+8.44,0.3,0.0,+0.3,+2.68,+3.19,Matches
1502,Aleksa Vukanović\Aleksa-Vukanovic,rs SRB,DFMF,rs Red Star,28-297,1992,4,151,38,21.0,1.7,1,87,0,3,21,3,1.75,2,1,+1,+0.60,-0.04,0.6,2.2,-1.6,-0.96,-1.01,Matches
